time_step,eval_return_mean,eval_std_mean,timestamp
860000,291.1260044502645,183.12370866240096,2022-01-18 09:29:33
870000,-0.9907522773279311,379.6715547678659,2022-01-18 09:31:59
880000,690.1386678549427,6.639967713751631,2022-01-18 09:34:22
890000,784.6873244343458,8.163431921238063,2022-01-18 09:36:42
900000,726.6395558451302,132.4077574976064,2022-01-18 09:39:07
910000,794.2364330489528,8.043276969288948,2022-01-18 09:41:36
920000,653.8718915062027,42.41619756454031,2022-01-18 09:44:07
930000,709.4248549744682,23.540529494075265,2022-01-18 09:46:30
940000,782.329938965948,18.047255971842837,2022-01-18 09:49:02
950000,736.1789631512074,111.17519705338411,2022-01-18 09:51:37
960000,749.776830940553,18.518525294437392,2022-01-18 09:54:01
970000,734.8116043291749,12.29987779940148,2022-01-18 09:56:28
